chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.5270543,0.09882166,0.024047716,0.00063900335,3089.1306115442067,2017018.58218039,2767.232051082982,223493.34558925964,6212.425231933594,5651693.358009214,0.16437203543526785,0.013529075024535462,3.2730677e-05,8.415551e-05,135.99917763157896,-327.83392,4090.984,64.12451,2157.7266,17.203741,682.4082,22.571976,374.87384,3.5470185,240.16133,8.408574,126.20781,2.8898294,117.80335,-1.4792063,170.02246,4.0333705,187.40442,-0.8544652,125.1543,7.225062,84.19275,1.0863539,68.28159,3.2412636,56.71188,5.1269813,103.63668,-1.2943121,63.83134,-1.0906229,48.833096,-2.1225224,35.98841,3.16024,32.26686,-5.3659463,44.10306,5.289551,42.80331,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.53788793,0.10933002,0.030011352,0.001012077,2413.7998256088986,1046777.7034543587,2757.1543799869605,283325.6727957382,5390.600172139831,6962879.518906778,0.10309355137711865,0.005313330108516918,-0.000116985364,0.0008445808,151.99908088235293,-341.88824,2811.8252,85.78222,1190.8041,13.649741,462.64557,20.5552,229.74724,8.523868,143.70403,2.5058687,152.82791,6.1572733,100.066505,-1.27818,74.89121,3.8556116,102.73857,-2.4124954,94.19385,6.1748047,59.622456,-0.47913006,43.472374,1.97263,48.6581,3.221927,62.41169,-3.2321475,57.372982,1.5214086,44.463295,-3.8958955,35.555763,3.4431436,39.443565,-7.397999,41.451145,4.552921,32.224545,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.50148433,0.097239286,0.02540827,0.0004528377,2959.231167000209,2019426.7128286522,2767.8433289651116,219167.89982333264,6063.356604942908,6613447.037649964,0.15760216346153846,0.013488119523200764,0.00020127013,0.00021283986,143.5546875,-314.87717,2920.0051,65.0922,2195.7126,18.728985,494.87137,30.729614,444.03223,6.6799183,197.50201,6.2449026,156.97565,8.829252,165.53177,-5.9073825,179.19319,4.3869777,262.85007,0.56304365,122.34162,2.261944,139.64882,0.58121055,70.46697,3.882969,35.025276,0.027060986,73.51923,-2.5425856,62.669453,-0.42314002,53.421444,-3.9203718,44.63812,5.3592386,39.689533,-5.2691355,33.843044,3.0825534,42.016846,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.5550075,0.091698766,0.028023971,0.0010753812,2633.7599736877883,1532914.4877730417,2732.9168359808814,346754.5446924713,5576.818741508152,7512664.546960062,0.12142493206521739,0.006794691284121998,-2.0080513e-05,0.00023217946,112.34714673913044,-328.43198,3481.971,82.95117,2013.7573,15.587479,493.92908,18.613409,181.2751,3.2118802,169.85417,1.8315592,160.10011,4.3029914,86.84932,1.4101843,86.52307,2.4449446,140.4989,1.6143767,78.26088,6.398433,54.855045,3.7697628,47.664013,4.162165,47.78732,4.388803,71.89484,-0.019625522,51.54337,0.13590197,36.19911,-4.8662496,44.353027,1.4880581,34.5012,-5.2115793,31.568554,2.265701,43.03393,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.41862512,0.11339704,0.036963835,0.00079341256,2114.527048693098,1027384.4216747961,2569.6097549113038,271210.72957642045,4491.645358718989,6239539.930381098,0.08540076335877862,0.004339155732081435,-8.953428e-05,0.00090339134,172.265625,-310.34976,2882.3826,93.86793,1407.5743,19.55105,399.30463,25.354433,357.75473,8.32299,192.71497,4.33475,87.54798,7.796842,223.1501,-3.6424243,141.7915,-1.187695,146.38565,-0.46378443,114.556564,8.269703,115.065155,2.4579449,80.013985,1.6497754,47.525707,0.5490509,74.375046,-3.3921797,48.77963,-1.2911595,43.597446,-6.9581847,41.491146,-0.297034,52.420067,-8.546402,45.034126,2.0880435,36.13457,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.51897794,0.10374766,0.027969332,0.000600856,2442.5979447781897,966501.4981623518,2744.5991615878725,265140.51265731803,5452.1044921875,5090788.450813293,0.0947358630952381,0.003862458097150806,-7.0973842e-06,0.00018761201,129.19921875,-315.39606,2501.038,79.58381,1290.5415,14.050252,233.72977,26.351942,328.44504,8.838279,201.22017,6.7669015,114.56946,6.1753435,80.4349,1.2733017,130.87337,0.1883465,164.5663,2.0899146,107.83662,6.691866,64.795204,3.1409457,69.17471,3.4553897,84.20045,3.127728,87.32143,-2.046241,41.15562,-2.8666265,35.527584,-1.7279681,47.54894,1.814705,24.303892,-6.2899466,39.258446,2.2034388,35.927986,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.58663076,0.08231779,0.02254442,0.00066512584,2725.191072001142,1093183.6646876186,2813.5632686260997,252136.38750576973,5828.526866007194,6077027.980511705,0.1244976674910072,0.004858311791886677,8.127193e-05,9.4899064e-05,117.45383522727273,-333.12555,2370.5837,75.22958,1342.1918,10.600034,479.40952,19.789562,160.02608,6.115423,81.78695,6.0785975,90.07089,3.3622098,101.97791,0.43156588,175.21027,2.4312515,75.165215,3.4991562,57.07211,5.1359906,50.72682,2.5183415,41.710747,2.2617486,40.21152,3.0874317,59.0418,-0.7588809,55.070293,-0.528604,39.931946,-3.1266396,28.026867,2.5947905,35.675808,-3.9055333,40.912514,4.7172065,25.05538,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.46479696,0.09162367,0.045210745,0.0021880146,2492.827447227932,2597263.6497683,2370.1074829302,245747.4162190501,4613.526948969415,6376916.875976305,0.13451628989361702,0.012019352260282789,-8.388833e-06,0.00082982815,95.703125,-308.8175,9048.115,88.17348,2772.239,6.380648,627.5996,22.964657,650.017,16.826584,365.98364,8.639842,512.2541,-4.095763,206.67226,-8.874191,250.12317,-1.8916833,121.92689,0.91220427,93.81138,-9.691814,194.09813,-9.097642,133.24133,-7.258269,53.74009,0.33181006,51.692665,-5.0455394,65.02621,0.7417881,49.355938,-8.627739,85.92812,3.4755838,54.76504,-1.1810367,43.900833,-2.907608,28.351019,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.43799806,0.10819235,0.099946536,0.0036671937,2103.3230699665414,2002964.5264817337,2226.6779734829593,305607.093411445,4100.241323617788,6246495.130122942,0.11151592548076923,0.012991183507472708,2.0332467e-05,0.004748835,112.34714673913044,-244.726,6362.779,89.386116,4018.7434,20.185968,798.437,39.030537,675.7615,11.8757925,597.05927,17.934769,269.05896,-3.9441595,340.3554,-11.173488,320.00647,-2.723609,180.9696,-1.1204789,180.98332,0.43355486,160.6628,-5.525389,111.990685,-5.797596,80.748024,-3.1001546,91.06164,-7.721084,89.30476,-0.09615351,58.684387,-6.055938,85.63706,3.6826785,55.640594,-5.106109,46.52968,1.1248646,35.0768,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.45087326,0.097536944,0.079301864,0.005423624,2261.8986716298655,2101382.6691386504,2258.073196128819,241063.17912965885,4048.780517578125,5476960.220383108,0.12579833984375,0.012771349376440049,-2.5123027e-05,0.0029358256,143.5546875,-303.88904,10224.995,89.28813,4198.478,17.51783,1940.34,24.714157,895.9855,7.0469666,474.99765,3.2950463,421.16016,1.1551285,148.6908,-7.124222,218.33752,-4.203381,118.93495,-1.6617093,90.293144,-6.4708276,143.342,-3.3433645,96.16123,-8.833557,73.059265,-5.0500946,75.89498,-5.508639,71.231834,-0.019724512,46.035213,-4.1693363,55.487762,2.0592132,51.987316,-4.2493153,44.548622,2.2829473,43.896347,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.4601677,0.083798364,0.07414134,0.0012263556,2209.19490999078,1269138.4653047563,2161.9979139699735,237776.63144291347,4268.723462975543,3458153.2501481436,0.11464259935461957,0.007167446527397699,-5.0923444e-07,0.0011714575,112.34714673913044,-153.04161,1344.4437,110.25396,1417.0127,-12.784909,720.4646,24.035225,344.3357,1.283843,257.11484,8.966284,258.55826,3.5756109,106.23329,1.1727906,109.03937,-0.15212975,191.10075,10.5034895,131.30019,-6.5118914,64.400536,-3.369033,101.26621,-0.6522768,66.2367,-2.4645965,84.0083,-3.3990598,57.389313,5.8050947,63.03374,-6.959281,85.48707,-2.9237041,46.0737,-0.57682556,42.515446,0.41715986,46.85824,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.5367573,0.09424569,0.044210795,0.0035486242,2397.2193702792683,1253310.411384887,2444.3260172455225,294459.35030589544,4677.57217198202,4325790.210413115,0.12173921767979452,0.004249249206606678,-1.1212272e-05,0.002660228,129.19921875,-317.71317,7798.8843,96.8977,1561.2637,-6.594816,993.2804,9.117598,806.3605,3.7923312,250.54776,-1.6800295,224.18568,9.74828,145.52126,-1.9712852,186.03368,-2.9098213,65.075264,1.2668165,48.351837,-2.369475,80.74298,1.0478781,67.29788,-5.642454,80.94848,-2.8381774,64.68886,-3.9073093,66.96167,-0.06354821,52.42379,-4.5495176,61.63071,-0.45852202,36.58957,-3.3836937,54.19726,-0.684595,46.28179,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.47474706,0.10059161,0.0830081,0.0048230626,2210.135763918308,2131818.0556384176,2176.7517955444646,227113.97238711177,3920.0807134789156,5490745.443060792,0.13284485598644577,0.014603853615054651,-1.6272246e-05,0.0044421344,129.19921875,-274.29465,10433.19,97.095116,4294.94,4.734545,1221.6757,19.66614,806.78546,5.003361,356.19577,3.62039,393.33453,8.0774145,205.18846,-0.91188926,225.74484,-1.1641066,106.96461,-0.77878076,123.87279,-3.4363544,135.47357,-1.9293114,70.57349,-2.751228,81.38254,-2.9649394,95.64599,-4.7192464,82.98002,1.2303386,51.433334,-5.421462,67.73759,0.6513892,28.382095,-4.9057727,31.60331,-3.332202,32.375553,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.49223343,0.095233425,0.069358215,0.004786341,2401.419660566291,2428610.4653240074,2284.2584183689705,286976.74749834056,4365.28552177898,5520191.260594182,0.14442213687150837,0.018440000253619443,-5.1371277e-05,0.002681898,143.5546875,-286.60092,9664.928,96.950356,3783.1223,4.715286,1376.0917,11.760906,707.8293,1.7011597,329.27435,1.2246823,313.9969,11.022395,182.5409,-2.1756098,297.277,-2.8297176,115.61189,1.6598659,109.66317,-0.31953487,65.75598,-0.6993107,80.72765,-2.967356,56.793144,-3.1316187,71.46662,-1.8957554,55.660576,0.30248815,39.414276,-4.398889,63.774246,1.4871458,36.004356,-4.1823473,31.24307,-1.8870766,34.366356,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.50146073,0.10746558,0.061314367,0.0049875057,1798.2806880322287,604630.0918959611,2209.5010291255485,208425.38927101702,3590.1722301136365,3119533.4967010273,0.08953302556818182,0.003470591605530626,-1.6304512e-05,0.005908283,99.38401442307692,-334.25085,4247.804,107.709564,661.68,0.21672876,802.1546,21.288471,835.1244,15.926312,345.98434,-1.2130694,204.86092,9.6948595,118.08346,3.9525566,84.2314,-8.118762,79.15525,0.24804552,98.009026,-5.930674,98.26965,-2.910615,55.882374,-5.3236566,47.134357,-3.6745973,69.81944,-4.499021,64.99468,0.23770593,35.28179,-2.8135746,32.678387,-2.0832953,46.11217,-2.0427065,23.05199,0.32806906,29.505003,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.4800855,0.10045045,0.08143978,0.0060229152,2066.050674576603,1066200.1679154532,2349.723003840174,488022.3485866609,4435.5322265625,6645189.971351624,0.10797293526785715,0.005657665534895293,8.666123e-06,0.008153643,129.19921875,-290.60843,8461.559,109.12269,1940.688,10.317309,537.7724,14.412968,1048.905,2.651866,424.03403,-1.1233165,117.48463,11.38382,183.32301,2.1004913,305.40952,-8.395717,83.60177,5.650703,105.24069,-4.4268894,196.67883,2.0453334,85.7227,-0.7012326,52.6482,-2.6605926,63.763832,-6.519359,78.449936,1.0505346,36.653877,-7.194405,71.28106,3.0617962,21.899698,-1.3939521,47.59888,-2.6298864,58.07914,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.52238655,0.08580537,0.056265123,0.0037776201,2267.45006259317,1413725.4253913814,2460.959962649527,258224.6349856325,4427.984964622641,5874666.051170757,0.11969339622641509,0.007949529543485425,-7.48026e-05,0.0021281114,99.38401442307692,-299.98053,8216.105,104.27257,1943.6742,3.9966102,923.1831,5.4479704,526.6387,6.2401276,273.0007,1.0541276,327.651,9.397972,210.08351,-0.08819503,167.12901,-2.194168,77.03189,2.1012263,87.43757,2.597005,96.49157,1.602809,69.660835,-4.2612276,74.86314,-1.0147303,63.817886,-4.725394,55.896908,2.2151182,49.337357,-4.149634,57.630245,1.2800957,41.743675,-4.403304,46.644398,-0.80534124,44.63976,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.5014118,0.095501855,0.071406245,0.0045945477,2484.0940950253853,2258619.2329183077,2403.787045339143,305702.9488564422,4651.031441066576,7065246.280511758,0.1405867866847826,0.013131471915145902,1.1012755e-06,0.0037526817,99.38401442307692,-280.82416,8827.029,88.97393,3228.5386,8.568498,1348.8484,17.000715,687.68695,4.774139,355.9873,5.7567854,356.69226,11.893435,241.15529,-0.36379632,156.4363,-4.6583505,116.28831,1.0339016,87.703445,-2.21393,106.17649,-0.7882501,88.589264,-4.281944,86.17958,-2.6746883,57.170364,-5.634558,99.333084,1.2903819,51.24859,-3.838658,52.101654,-0.008710364,60.665653,-4.4531374,41.776634,-0.64764875,40.50272,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.4739698,0.09861438,0.061242584,0.0037522824,2290.089338273184,1557526.4171068245,2306.4381099873217,225365.10327573746,4330.299717605493,4725016.467734821,0.12597345242834396,0.009631750680277414,1.7108774e-05,0.002519704,135.99917763157896,-292.01163,8133.703,94.06905,2515.43,1.6222574,1144.7462,18.1448,704.8682,3.3703213,332.40915,4.9208207,305.02618,6.9870987,99.48405,-4.2986197,285.62125,-1.5191666,126.519295,1.7431314,81.19837,-3.4226747,152.17155,-3.9851124,58.6175,-1.0303705,89.81398,-4.515069,72.95095,-4.907671,45.742752,2.4216757,51.773293,-5.376529,56.833263,-0.44436455,45.05963,-5.0337553,39.157257,-1.8505456,43.823284,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.49532092,0.09847692,0.059550416,0.0038733182,2340.2818845438806,2036580.5230082578,2260.1723767908416,297530.5655391291,4240.646779451439,6011064.614247852,0.13387512646133093,0.010826740645083896,3.6659947e-06,0.0016428073,117.45383522727273,-307.41348,7553.2983,93.74868,3237.0122,2.6985,1237.581,17.49837,627.0779,3.8507664,404.74557,0.25441384,409.84882,6.224674,130.69812,0.23743823,135.96156,-1.8967679,124.682945,2.7889898,92.906364,-2.8887026,73.29723,-2.6979349,76.138565,-4.4300485,77.51648,-0.46597466,64.674225,-5.2811594,79.693474,-0.00794327,32.75276,-4.9760714,46.517326,0.63515306,43.283306,-4.8401427,45.80377,-1.245412,24.920097,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.47086614,0.11238619,0.076167464,0.0051057464,1892.2591996023539,1259616.3967556006,2144.518265004069,322590.54743789474,3600.650289017341,4978550.725934332,0.09473785223988439,0.006097611536889338,1.6865657e-05,0.005655925,161.4990234375,-308.32416,5856.395,109.57739,2518.1506,5.851091,891.18134,17.207893,655.05896,5.621606,306.1254,4.0939174,420.332,10.711106,135.27325,1.7756958,106.5075,-2.2614372,139.88432,-0.52973926,87.27104,-2.1560342,103.05579,-3.3623612,88.087204,-5.2154603,68.029015,-1.1334383,83.64529,-5.1641407,79.27883,0.4323323,31.241817,-6.986215,43.92906,-0.4483876,32.31948,-4.769062,37.427795,0.36352438,32.208874,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.5011954,0.10225288,0.06379035,0.004120069,2419.507895902724,1880453.7023915593,2408.9093262088536,326518.53261459625,4892.787080652573,6669366.765870459,0.13184072457107843,0.010262155042433455,5.0672443e-05,0.0033233168,135.99917763157896,-290.9444,8045.8096,90.88205,3013.6313,5.418431,610.6662,19.892246,707.13873,12.07699,300.17023,4.7608085,362.8418,7.1778913,185.63731,0.0056786817,253.87407,-0.804692,147.77669,2.5225832,87.90133,-3.9902787,111.42582,-0.81354356,54.59144,-3.8246903,49.551514,2.8601894,43.710724,-4.7459087,73.489555,3.2912502,47.11216,-4.3124995,46.190826,0.46376255,28.106829,-3.5912547,27.16397,-2.0148723,37.74262,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.46957576,0.10780932,0.06419793,0.0041428455,2392.010043698505,2604864.006004997,2161.764915302251,242335.5993976167,4169.1851522020725,5944992.443069925,0.14338771049222798,0.016995856712583204,-1.9399205e-05,0.0026483655,117.45383522727273,-298.6326,7878.1553,93.83429,4172.464,1.3383865,1017.8115,15.427526,554.8147,2.968064,400.35666,0.8612555,293.87286,4.971476,206.4626,-3.2800977,250.10214,-0.4964389,100.49094,1.2367201,64.37969,-1.7162446,158.56552,-2.3863506,50.465,-4.855795,61.76589,-1.6338981,61.12627,-3.937439,61.086277,0.04593516,39.069984,-6.0296025,61.27012,-1.6876938,62.48525,-3.3385777,27.206541,-2.7912946,28.271667,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.38423955,0.1156365,0.0890972,0.003413058,2103.3976810517847,2885215.6172144236,2170.920176228506,377847.43702727027,3671.564394044706,8710211.876529707,0.12029442838078291,0.020162391471768588,5.0368377e-05,0.0063647754,103.359375,-273.72696,5630.4126,102.2171,4295.3657,21.978388,986.4456,21.376183,560.1636,6.220253,421.51843,5.8113537,391.11395,10.4514885,119.11227,-1.3067836,212.10226,-1.0374668,144.35342,-0.5179364,157.74313,-2.261773,109.73492,-3.1387305,85.202736,-7.046319,95.42438,-0.94698924,55.99869,-7.787102,75.34701,2.3404562,57.116665,-7.2122374,58.544525,-5.7382545,63.789215,-1.8857937,41.522827,-4.1881785,38.5608,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.48672044,0.101712905,0.06630191,0.0035091352,2413.2338521929832,2081714.665502716,2376.053019291055,375728.3201367012,4739.559473167539,6814157.197119024,0.13628671056937172,0.012686688820065734,-3.2193027e-05,0.003407243,107.666015625,-278.42773,7607.888,92.4827,3239.0088,7.112733,612.02246,22.805088,898.5077,7.0353594,386.35904,4.983057,342.973,6.542719,199.6556,-1.3530029,221.71867,-1.1804373,152.06042,-0.10936726,98.20399,-0.64947283,187.07132,-2.375351,77.5213,-4.1145115,54.57516,0.018558977,59.19863,-3.707053,64.872185,3.5107677,56.55887,-7.5245585,66.14816,0.5127333,44.335625,-4.4243364,42.45005,-1.3452293,35.86775,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.41671735,0.113176756,0.07538625,0.0025100398,2748.5461314146937,4202705.278130175,2292.963859831136,341357.5295844701,4823.064399945854,9359271.67692667,0.17090568920173269,0.030179414366077132,1.252002e-05,0.0038569965,117.45383522727273,-265.7808,4760.594,75.93791,5208.6475,26.296122,1043.655,23.093765,620.5292,2.0497258,357.13702,16.980309,511.46152,4.0083632,196.66963,-4.4417133,227.95491,3.8759294,115.17857,-4.343365,104.71283,0.8069702,81.69554,-6.002224,54.540756,-2.8123283,78.05752,-2.1393654,63.259796,-2.7280242,79.74259,1.7670891,46.96261,-7.9577203,40.578735,1.6872085,54.77939,-5.0872416,45.296474,-3.8017094,56.30983,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.39115053,0.11144511,0.0762513,0.002975394,2012.3778231232068,2632881.6488753557,2052.0824942970394,382915.56891684135,3535.9095131478657,7909073.449796611,0.11473219956808943,0.01582471219583547,-1.7300714e-05,0.0046989084,117.45383522727273,-290.13132,3746.1545,104.220474,4693.008,17.70209,833.4192,28.15893,489.2469,5.3358445,502.06226,6.342517,385.78018,9.636764,148.94983,-3.0505967,208.52083,1.9067608,110.78933,-2.9661007,100.84922,-1.8184223,80.59987,-4.1505003,62.68684,-3.632795,54.255543,-2.7187314,42.096027,-4.400218,52.537064,1.6559753,60.904564,-8.650308,55.45277,0.8083853,42.761898,-6.502368,36.3912,-2.1623888,30.410002,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.42968294,0.1102696,0.08085149,0.0033472,2167.9650026928894,2251261.8435740964,2224.7620245237345,365850.8799068522,4047.809048356681,7157550.862586916,0.11994039601293104,0.013222163010815332,-4.3998232e-05,0.0057623824,123.046875,-276.47656,6011.318,99.96647,3510.283,20.54753,1014.9623,25.258688,546.6954,1.7182856,283.6466,11.094699,430.30582,8.536014,154.94989,-5.687371,303.56757,1.9202212,156.49301,-3.1633735,115.23983,-2.0149632,98.66651,-4.2811675,108.587036,-5.024045,70.466194,-1.7159837,68.177124,-2.0238843,59.699753,0.37119216,46.984314,-6.60228,57.857353,0.3183406,46.764477,-4.929984,33.751465,-2.8766184,39.453224,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.52745676,0.09483418,0.05967032,0.0042519895,2273.6190781744194,1340142.5333650846,2284.4625692821637,283337.41586506105,4349.188158885542,4786374.802299916,0.13190064947289157,0.006428728741820102,-1.8897652e-05,0.0038636983,143.5546875,-290.06604,7980.8696,99.33674,3069.9744,-7.0149417,674.34283,17.244093,669.062,7.9168906,288.0793,-1.9419504,182.80296,6.1464577,101.31931,-0.18411994,248.90668,-3.2469969,49.924305,5.3876524,82.95859,2.0832663,68.97069,-4.550215,87.89948,0.9985219,71.210144,-0.64554876,55.347763,-2.8699038,88.194466,3.7949238,35.556183,-6.201816,75.86995,1.3805155,59.781746,-3.5041614,33.147522,1.5471138,42.449814,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.43945432,0.1109391,0.065445304,0.0030143112,1967.057048841706,2175186.880138595,2171.067003825987,291833.9721716738,3517.9078943589157,6879279.002363158,0.11179845473345588,0.013913524179206998,-9.729371e-05,0.0034412493,129.19921875,-301.86597,3984.0652,106.27554,2799.0806,16.186935,869.7085,24.652348,508.9329,11.27492,468.13022,5.491691,237.77797,9.773698,112.32499,1.264803,126.220764,-2.7352965,62.496307,-0.3254554,112.37096,-0.47247398,70.154816,-9.768719,118.8571,-2.8361437,39.389183,-2.8684373,62.655617,-7.1907983,79.358955,0.71797806,51.098,-8.131028,32.650196,-0.5834018,61.08288,-4.1769624,52.46207,-1.3641896,31.753153,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
0.4711462,0.09814614,0.04987798,0.0035821644,2272.885362068953,2137364.8446068726,2268.2482543757965,251931.47359135418,4064.780575467139,6095322.56360217,0.13222102528994845,0.011315466614176988,-3.0104371e-05,0.0029159565,135.99917763157896,-322.75922,5027.8774,100.188484,2408.3875,0.9373164,1035.5219,11.601626,339.1174,6.5041265,306.2104,-1.8356462,295.52414,7.198683,119.22735,-0.9496974,112.86978,-2.4773462,70.334984,1.0335554,88.452705,-0.80636716,116.28699,-3.2024553,43.933514,-3.416168,47.072884,-0.7443553,47.318317,-4.822425,77.89815,0.3520722,36.48053,-6.8669744,55.812653,-1.0541393,31.286234,-4.498949,37.037136,-0.9362828,24.984459,1e848413a3350d126cf0ce308fdae55242765ba6161db0d0efeff88d99a818dd3fd36c22fb7aaad27b09ef4a902f94578b46faf1c5e23f4a4b7933cf90bcb6d8
